,EUR_USD,returns,dir,sma,bol1,bol2,min,max,mom,vol,dir_lag_1,dir_lag_2,dir_lag_3,dir_lag_4,dir_lag_5,sma_lag_1,sma_lag_2,sma_lag_3,sma_lag_4,sma_lag_5,bol1_lag_1,bol1_lag_2,bol1_lag_3,bol1_lag_4,bol1_lag_5,bol2_lag_1,bol2_lag_2,bol2_lag_3,bol2_lag_4,bol2_lag_5,min_lag_1,min_lag_2,min_lag_3,min_lag_4,min_lag_5,max_lag_1,max_lag_2,max_lag_3,max_lag_4,max_lag_5,mom_lag_1,mom_lag_2,mom_lag_3,mom_lag_4,mom_lag_5,vol_lag_1,vol_lag_2,vol_lag_3,vol_lag_4,vol_lag_5,proba,position
2022-10-19 20:45:00+00:00,0.977465,0.0001637021238891301,1,-0.0012480666666667695,0.9776837378938011,0.9765298621061987,-0.0008849421718424288,5.626799936564453e-05,6.991605835486234e-05,0.0002638727407582905,0.0,1.0,0.0,0.0,1.0,-0.0012875666666667396,-0.0013098666666667702,-0.0013340333333335952,-0.0013633666666666988,-0.0013991999999999338,0.9776749646917109,0.9777190726403414,0.9777880331900637,0.9778325145390384,0.9778484150746141,0.9765334353082891,0.9765145273596586,0.9764771668099361,0.9764630854609616,0.976457984925386,-0.0007213715268007403,-0.0008542767549760688,-0.0006753576325645438,-0.0008236094556505202,-0.0009411572141745372,0.00021999273512363082,0.00018927089780906847,0.0005832634099420808,0.0004348248678898159,0.0003171290612979938,-3.410565594124113e-05,-2.8986174465556094e-05,-3.922300928566544e-05,9.038761847345186e-05,4.603804284249835e-05,0.0002654374432703034,0.00026747537293412253,0.0002679567636105335,0.00026746920292765574,0.00026873020871841875,0.5099245,0.0
2022-10-19 20:50:00+00:00,0.977365,-0.00010231068695202963,0,-0.0012004333333331951,0.9777050526519695,0.9765345473480307,-0.0007827167946468094,0.00015858967734661,-2.3872859978818932e-05,0.00025344288078789254,1.0,0.0,1.0,0.0,0.0,-0.0012480666666667695,-0.0012875666666667396,-0.0013098666666667702,-0.0013340333333335952,-0.0013633666666666988,0.9776837378938011,0.9776749646917109,0.9777190726403414,0.9777880331900637,0.9778325145390384,0.9765298621061987,0.9765334353082891,0.9765145273596586,0.9764771668099361,0.9764630854609616,-0.0008849421718424288,-0.0007213715268007403,-0.0008542767549760688,-0.0006753576325645438,-0.0008236094556505202,5.626799936564453e-05,0.00021999273512363082,0.00018927089780906847,0.0005832634099420808,0.0004348248678898159,6.991605835486234e-05,-3.410565594124113e-05,-2.8986174465556094e-05,-3.922300928566544e-05,9.038761847345186e-05,0.0002638727407582905,0.0002654374432703034,0.00026747537293412253,0.0002679567636105335,0.00026746920292765574,0.51115596,0.0
2022-10-19 20:55:00+00:00,0.977265,-0.00010232115549973716,0,-0.0011507333333333758,0.9777066229993886,0.9765749770006112,-0.0006804704967434683,0.0002609322957436433,-1.3643239520878952e-05,0.00024585178346617426,0.0,1.0,0.0,1.0,0.0,-0.0012004333333331951,-0.0012480666666667695,-0.0012875666666667396,-0.0013098666666667702,-0.0013340333333335952,0.9777050526519695,0.9776837378938011,0.9776749646917109,0.9777190726403414,0.9777880331900637,0.9765345473480307,0.9765298621061987,0.9765334353082891,0.9765145273596586,0.9764771668099361,-0.0007827167946468094,-0.0008849421718424288,-0.0007213715268007403,-0.0008542767549760688,-0.0006753576325645438,0.00015858967734661,5.626799936564453e-05,0.00021999273512363082,0.00018927089780906847,0.0005832634099420808,-2.3872859978818932e-05,6.991605835486234e-05,-3.410565594124113e-05,-2.8986174465556094e-05,-3.922300928566544e-05,0.00025344288078789254,0.0002638727407582905,0.0002654374432703034,0.00026747537293412253,0.0002679567636105335,0.50727826,0.0
2022-10-19 21:00:00+00:00,0.97726,-5.1163326127860124e-06,0,-0.0010975333333334003,0.9777037694076923,0.9766194305923078,-0.0006753576325645438,0.00026604997646484385,-6.9916058354851e-05,0.00024587255000722,0.0,0.0,1.0,0.0,1.0,-0.0011507333333333758,-0.0012004333333331951,-0.0012480666666667695,-0.0012875666666667396,-0.0013098666666667702,0.9777066229993886,0.9777050526519695,0.9776837378938011,0.9776749646917109,0.9777190726403414,0.9765749770006112,0.9765345473480307,0.9765298621061987,0.9765334353082891,0.9765145273596586,-0.0006804704967434683,-0.0007827167946468094,-0.0008849421718424288,-0.0007213715268007403,-0.0008542767549760688,0.0002609322957436433,0.00015858967734661,5.626799936564453e-05,0.00021999273512363082,0.00018927089780906847,-1.3643239520878952e-05,-2.3872859978818932e-05,6.991605835486234e-05,-3.410565594124113e-05,-2.8986174465556094e-05,0.00024585178346617426,0.00025344288078789254,0.0002638727407582905,0.0002654374432703034,0.00026747537293412253,0.5137245,0.0
2022-10-19 21:05:00+00:00,0.97718,-8.18648820579357e-05,0,-0.0010423333333334783,0.9776877079469068,0.9766738920530931,-0.0005935446898217567,0.00034793999058502223,-6.310079005681968e-05,0.00024643957780494944,0.0,0.0,0.0,1.0,0.0,-0.0010975333333334003,-0.0011507333333333758,-0.0012004333333331951,-0.0012480666666667695,-0.0012875666666667396,0.9777037694076923,0.9777066229993886,0.9777050526519695,0.9776837378938011,0.9776749646917109,0.9766194305923078,0.9765749770006112,0.9765345473480307,0.9765298621061987,0.9765334353082891,-0.0006753576325645438,-0.0006804704967434683,-0.0007827167946468094,-0.0008849421718424288,-0.0007213715268007403,0.00026604997646484385,0.0002609322957436433,0.00015858967734661,5.626799936564453e-05,0.00021999273512363082,-6.9916058354851e-05,-1.3643239520878952e-05,-2.3872859978818932e-05,6.991605835486234e-05,-3.410565594124113e-05,0.00024587255000722,0.00024585178346617426,0.00025344288078789254,0.0002638727407582905,0.0002654374432703034,0.50894827,0.0
2022-10-19 21:10:00+00:00,0.977215,3.581671054585456e-05,1,-0.0009867666666666386,0.9776578950707773,0.9767497049292229,-0.0006293395005192437,0.00031211145960718945,-1.70548347082891e-05,0.00024587319887624243,0.0,0.0,0.0,0.0,1.0,-0.0010423333333334783,-0.0010975333333334003,-0.0011507333333333758,-0.0012004333333331951,-0.0012480666666667695,0.9776877079469068,0.9777037694076923,0.9777066229993886,0.9777050526519695,0.9776837378938011,0.9766738920530931,0.9766194305923078,0.9765749770006112,0.9765345473480307,0.9765298621061987,-0.0005935446898217567,-0.0006753576325645438,-0.0006804704967434683,-0.0007827167946468094,-0.0008849421718424288,0.00034793999058502223,0.00026604997646484385,0.0002609322957436433,0.00015858967734661,5.626799936564453e-05,-6.310079005681968e-05,-6.9916058354851e-05,-1.3643239520878952e-05,-2.3872859978818932e-05,6.991605835486234e-05,0.00024643957780494944,0.00024587255000722,0.00024585178346617426,0.00025344288078789254,0.0002638727407582905,0.51432097,0.0
2022-10-19 21:15:00+00:00,0.9772000000000001,-1.5349861723452175e-05,0,-0.000944633333333389,0.9776597600541539,0.976754239945846,-0.0006139991813344237,0.00032746623004498154,-2.0466011078511156e-05,0.00022576506808881963,1.0,0.0,0.0,0.0,0.0,-0.0009867666666666386,-0.0010423333333334783,-0.0010975333333334003,-0.0011507333333333758,-0.0012004333333331951,0.9776578950707773,0.9776877079469068,0.9777037694076923,0.9777066229993886,0.9777050526519695,0.9767497049292229,0.9766738920530931,0.9766194305923078,0.9765749770006112,0.9765345473480307,-0.0006293395005192437,-0.0005935446898217567,-0.0006753576325645438,-0.0006804704967434683,-0.0007827167946468094,0.00031211145960718945,0.00034793999058502223,0.00026604997646484385,0.0002609322957436433,0.00015858967734661,-1.70548347082891e-05,-6.310079005681968e-05,-6.9916058354851e-05,-1.3643239520878952e-05,-2.3872859978818932e-05,0.00024587319887624243,0.00024643957780494944,0.00024587255000722,0.00024585178346617426,0.00025344288078789254,0.50942206,0.0
2022-10-19 21:20:00+00:00,0.97728,8.186320662756381e-05,1,-0.000906233333333395,0.9776655930290085,0.9767628069709914,-0.0006958087753765607,0.00024557956777981893,3.4110018483322014e-05,0.00022624381251899568,0.0,1.0,0.0,0.0,0.0,-0.000944633333333389,-0.0009867666666666386,-0.0010423333333334783,-0.0010975333333334003,-0.0011507333333333758,0.9776597600541539,0.9776578950707773,0.9776877079469068,0.9777037694076923,0.9777066229993886,0.976754239945846,0.9767497049292229,0.9766738920530931,0.9766194305923078,0.9765749770006112,-0.0006139991813344237,-0.0006293395005192437,-0.0005935446898217567,-0.0006753576325645438,-0.0006804704967434683,0.00032746623004498154,0.00031211145960718945,0.00034793999058502223,0.00026604997646484385,0.0002609322957436433,-2.0466011078511156e-05,-1.70548347082891e-05,-6.310079005681968e-05,-6.9916058354851e-05,-1.3643239520878952e-05,0.00022576506808881963,0.00024587319887624243,0.00024643957780494944,0.00024587255000722,0.00024585178346617426,0.50712836,0.0
2022-10-19 21:25:00+00:00,0.9774499999999999,0.00017393706591543423,1,-0.0008752333333335027,0.9776587336866398,0.9767656663133601,-0.0008696096987057533,7.161491636398232e-05,8.015013693984858e-05,0.00021335200835424008,1.0,0.0,1.0,0.0,0.0,-0.000906233333333395,-0.000944633333333389,-0.0009867666666666386,-0.0010423333333334783,-0.0010975333333334003,0.9776655930290085,0.9776597600541539,0.9776578950707773,0.9776877079469068,0.9777037694076923,0.9767628069709914,0.976754239945846,0.9767497049292229,0.9766738920530931,0.9766194305923078,-0.0006958087753765607,-0.0006139991813344237,-0.0006293395005192437,-0.0005935446898217567,-0.0006753576325645438,0.00024557956777981893,0.00032746623004498154,0.00031211145960718945,0.00034793999058502223,0.00026604997646484385,3.4110018483322014e-05,-2.0466011078511156e-05,-1.70548347082891e-05,-6.310079005681968e-05,-6.9916058354851e-05,0.00022624381251899568,0.00022576506808881963,0.00024587319887624243,0.00024643957780494944,0.00024587255000722,0.5085142,0.0
2022-10-19 21:30:00+00:00,0.9774149999999999,-3.5808099284326095e-05,0,-0.0008393333333333031,0.9776734347716636,0.9767657652283366,-0.0008338320979316416,0.00010742622120596401,7.333072441955726e-05,0.0002057603588801546,1.0,1.0,0.0,1.0,0.0,-0.0008752333333335027,-0.000906233333333395,-0.000944633333333389,-0.0009867666666666386,-0.0010423333333334783,0.9776587336866398,0.9776655930290085,0.9776597600541539,0.9776578950707773,0.9776877079469068,0.9767656663133601,0.9767628069709914,0.976754239945846,0.9767497049292229,0.9766738920530931,-0.0008696096987057533,-0.0006958087753765607,-0.0006139991813344237,-0.0006293395005192437,-0.0005935446898217567,7.161491636398232e-05,0.00024557956777981893,0.00032746623004498154,0.00031211145960718945,0.00034793999058502223,8.015013693984858e-05,3.4110018483322014e-05,-2.0466011078511156e-05,-1.70548347082891e-05,-6.310079005681968e-05,0.00021335200835424008,0.00022624381251899568,0.00022576506808881963,0.00024587319887624243,0.00024643957780494944,0.50214833,0.0
2022-10-19 21:35:00+00:00,0.977345,-7.162004545809345e-05,0,-0.0007810333333333475,0.977624770039611,0.9768740299603891,-0.00048601056945096754,0.00017905652558702911,2.2169640391004853e-05,0.00015592720607567666,0.0,1.0,1.0,0.0,1.0,-0.0008393333333333031,-0.0008752333333335027,-0.000906233333333395,-0.000944633333333389,-0.0009867666666666386,0.9776734347716636,0.9776587336866398,0.9776655930290085,0.9776597600541539,0.9776578950707773,0.9767657652283366,0.9767656663133601,0.9767628069709914,0.976754239945846,0.9767497049292229,-0.0008338320979316416,-0.0008696096987057533,-0.0006958087753765607,-0.0006139991813344237,-0.0006293395005192437,0.00010742622120596401,7.161491636398232e-05,0.00024557956777981893,0.00032746623004498154,0.00031211145960718945,7.333072441955726e-05,8.015013693984858e-05,3.4110018483322014e-05,-2.0466011078511156e-05,-1.70548347082891e-05,0.0002057603588801546,0.00021335200835424008,0.00022624381251899568,0.00022576506808881963,0.00024587319887624243,0.5001975,0.0
2022-10-19 21:40:00+00:00,0.9773799999999999,3.581066390783822e-05,1,-0.0007323666666667616,0.9776248232934956,0.9769075767065045,-0.0005218031881150109,0.00014324009085520117,-2.387249361152715e-05,0.00013916968921646154,0.0,0.0,1.0,1.0,0.0,-0.0007810333333333475,-0.0008393333333333031,-0.0008752333333335027,-0.000906233333333395,-0.000944633333333389,0.977624770039611,0.9776734347716636,0.9776587336866398,0.9776655930290085,0.9776597600541539,0.9768740299603891,0.9767657652283366,0.9767656663133601,0.9767628069709914,0.976754239945846,-0.00048601056945096754,-0.0008338320979316416,-0.0008696096987057533,-0.0006958087753765607,-0.0006139991813344237,0.00017905652558702911,0.00010742622120596401,7.161491636398232e-05,0.00024557956777981893,0.00032746623004498154,2.2169640391004853e-05,7.333072441955726e-05,8.015013693984858e-05,3.4110018483322014e-05,-2.0466011078511156e-05,0.00015592720607567666,0.0002057603588801546,0.00021335200835424008,0.00022624381251899568,0.00022576506808881963,0.50601274,0.0
2022-10-19 21:45:00+00:00,0.9774700000000001,9.207867617854154e-05,1,-0.000679499999999833,0.9776251579597484,0.976951242040252,-0.0006138295804475336,5.1152465037063166e-05,1.875643154276206e-05,0.00013939708265934986,1.0,0.0,0.0,1.0,1.0,-0.0007323666666667616,-0.0007810333333333475,-0.0008393333333333031,-0.0008752333333335027,-0.000906233333333395,0.9776248232934956,0.977624770039611,0.9776734347716636,0.9776587336866398,0.9776655930290085,0.9769075767065045,0.9768740299603891,0.9767657652283366,0.9767656663133601,0.9767628069709914,-0.0005218031881150109,-0.00048601056945096754,-0.0008338320979316416,-0.0008696096987057533,-0.0006958087753765607,0.00014324009085520117,0.00017905652558702911,0.00010742622120596401,7.161491636398232e-05,0.00024557956777981893,-2.387249361152715e-05,2.2169640391004853e-05,7.333072441955726e-05,8.015013693984858e-05,3.4110018483322014e-05,0.00013916968921646154,0.00015592720607567666,0.0002057603588801546,0.00021335200835424008,0.00022624381251899568,0.5078291,0.0
2022-10-19 21:50:00+00:00,0.977445,-2.5576559596165505e-05,0,-0.0006312000000000539,0.9776161852088792,0.9770014147911208,-0.00058826839361803,7.673066003710538e-05,3.410426016340471e-05,0.0001397121644509877,1.0,1.0,0.0,0.0,1.0,-0.000679499999999833,-0.0007323666666667616,-0.0007810333333333475,-0.0008393333333333031,-0.0008752333333335027,0.9776251579597484,0.9776248232934956,0.977624770039611,0.9776734347716636,0.9776587336866398,0.976951242040252,0.9769075767065045,0.9768740299603891,0.9767657652283366,0.9767656663133601,-0.0006138295804475336,-0.0005218031881150109,-0.00048601056945096754,-0.0008338320979316416,-0.0008696096987057533,5.1152465037063166e-05,0.00014324009085520117,0.00017905652558702911,0.00010742622120596401,7.161491636398232e-05,1.875643154276206e-05,-2.387249361152715e-05,2.2169640391004853e-05,7.333072441955726e-05,8.015013693984858e-05,0.00013939708265934986,0.00013916968921646154,0.00015592720607567666,0.0002057603588801546,0.00021335200835424008,0.49824622,0.0
2022-10-19 21:55:00+00:00,0.977385,-6.138641213697317e-05,0,-0.0005851666666666366,0.9775775820567737,0.9770812179432263,-0.00041948669152891416,0.0001381236667228336,1.7052348151342447e-06,0.00013971136837295333,0.0,1.0,1.0,0.0,0.0,-0.0006312000000000539,-0.000679499999999833,-0.0007323666666667616,-0.0007810333333333475,-0.0008393333333333031,0.9776161852088792,0.9776251579597484,0.9776248232934956,0.977624770039611,0.9776734347716636,0.9770014147911208,0.976951242040252,0.9769075767065045,0.9768740299603891,0.9767657652283366,-0.00058826839361803,-0.0006138295804475336,-0.0005218031881150109,-0.00048601056945096754,-0.0008338320979316416,7.673066003710538e-05,5.1152465037063166e-05,0.00014324009085520117,0.00017905652558702911,0.00010742622120596401,3.410426016340471e-05,1.875643154276206e-05,-2.387249361152715e-05,2.2169640391004853e-05,7.333072441955726e-05,0.0001397121644509877,0.00013939708265934986,0.00013916968921646154,0.00015592720607567666,0.0002057603588801546,0.5050958,0.0
2022-10-19 22:00:00+00:00,0.97736,-2.557878393481696e-05,0,-0.0005446999999999536,0.9775443720420578,0.9771452279579422,-0.00022509617745758437,0.00016370631087814225,-3.751391855598525e-05,0.0001388144457308243,0.0,0.0,1.0,1.0,0.0,-0.0005851666666666366,-0.0006312000000000539,-0.000679499999999833,-0.0007323666666667616,-0.0007810333333333475,0.9775775820567737,0.9776161852088792,0.9776251579597484,0.9776248232934956,0.977624770039611,0.9770812179432263,0.9770014147911208,0.976951242040252,0.9769075767065045,0.9768740299603891,-0.00041948669152891416,-0.00058826839361803,-0.0006138295804475336,-0.0005218031881150109,-0.00048601056945096754,0.0001381236667228336,7.673066003710538e-05,5.1152465037063166e-05,0.00014324009085520117,0.00017905652558702911,1.7052348151342447e-06,3.410426016340471e-05,1.875643154276206e-05,-2.387249361152715e-05,2.2169640391004853e-05,0.00013971136837295333,0.0001397121644509877,0.00013939708265934986,0.00013916968921646154,0.00015592720607567666,0.50810236,0.0
