,EUR_USD,returns,dir,sma_s,sma_l,bol1,bol2,macd,signal,min,max,mom,vol,dir_lag_1,dir_lag_2,dir_lag_3,dir_lag_4,dir_lag_5,sma_s_lag_1,sma_s_lag_2,sma_s_lag_3,sma_s_lag_4,sma_s_lag_5,sma_l_lag_1,sma_l_lag_2,sma_l_lag_3,sma_l_lag_4,sma_l_lag_5,bol1_lag_1,bol1_lag_2,bol1_lag_3,bol1_lag_4,bol1_lag_5,bol2_lag_1,bol2_lag_2,bol2_lag_3,bol2_lag_4,bol2_lag_5,macd_lag_1,macd_lag_2,macd_lag_3,macd_lag_4,macd_lag_5,signal_lag_1,signal_lag_2,signal_lag_3,signal_lag_4,signal_lag_5,min_lag_1,min_lag_2,min_lag_3,min_lag_4,min_lag_5,max_lag_1,max_lag_2,max_lag_3,max_lag_4,max_lag_5,mom_lag_1,mom_lag_2,mom_lag_3,mom_lag_4,mom_lag_5,vol_lag_1,vol_lag_2,vol_lag_3,vol_lag_4,vol_lag_5,proba,position
2022-10-18 10:45:00+00:00,0.9824999999999999,-0.0010782988339193395,0,0.9838948000000001,0.9846018000000001,0.9850690248506372,0.982720575149363,-0.0003564936503264171,0.9834916043240536,0.0,0.002564885496183278,-0.00035943294463980824,0.0006284343818675458,1.0,0.0,0.0,0.0,1.0,0.9839604,0.9840151999999999,0.9840888,0.9841424,0.9841984,0.9846518000000001,0.9846882000000001,0.9847233999999999,0.9847574,0.9847937999999999,0.9849834588121832,0.9850941365133551,0.9852253198340473,0.9853011821192306,0.9854179310573525,0.9829373411878167,0.9829362634866446,0.9829522801659527,0.9829836178807694,0.9829788689426475,-0.00027260477093160596,-0.0002694941681993246,-0.00023920399281107674,-0.00021946338360168127,-0.0002134749931765878,0.9837395054050669,0.9837843817563336,0.983895477195417,0.9839793464942712,0.9840291831178389,-0.0006710317621700934,-0.00044745459352812933,-0.0006710317621700934,-0.0008945089349244872,-0.001665752534178333,0.0014844035951036005,0.0017084629934711604,0.0016470779616901687,0.0014230823964707096,0.0006500497694355012,-7.455074734316502e-05,-0.000406528903774335,-0.00015585982387190852,6.099482577578656e-05,0.0003116278036362408,0.0006121414925280799,0.0006105083213272217,0.0006137892054280244,0.0006146043550095249,0.000596263428115275,3.5181323e-31,-1.0
2022-10-18 10:50:00+00:00,0.98229,-0.00021376330376227153,0,0.983836,0.9845387999999999,0.9851741330277125,0.9824978669722876,-0.00043490808688562144,0.983251283459243,0.0,0.002779219985951098,-0.00035611995471235915,0.0006257221800526375,0.0,1.0,0.0,0.0,0.0,0.9838948000000001,0.9839604,0.9840151999999999,0.9840888,0.9841424,0.9846018000000001,0.9846518000000001,0.9846882000000001,0.9847233999999999,0.9847574,0.9850690248506372,0.9849834588121832,0.9850941365133551,0.9852253198340473,0.9853011821192306,0.982720575149363,0.9829373411878167,0.9829362634866446,0.9829522801659527,0.9829836178807694,-0.0003564936503264171,-0.00027260477093160596,-0.0002694941681993246,-0.00023920399281107674,-0.00021946338360168127,0.9834916043240536,0.9837395054050669,0.9837843817563336,0.983895477195417,0.9839793464942712,0.0,-0.0006710317621700934,-0.00044745459352812933,-0.0006710317621700934,-0.0008945089349244872,0.002564885496183278,0.0014844035951036005,0.0017084629934711604,0.0016470779616901687,0.0014230823964707096,-0.00035943294463980824,-7.455074734316502e-05,-0.000406528903774335,-0.00015585982387190852,6.099482577578656e-05,0.0006284343818675458,0.0006121414925280799,0.0006105083213272217,0.0006137892054280244,0.0006146043550095249,4.0847493e-31,-1.0
2022-10-18 10:55:00+00:00,0.9814849999999999,-0.0008198495704348527,0,0.9837269999999999,0.9844311,0.9853514947932174,0.9821025052067824,-0.0005556042057068833,0.9828980267673944,0.0,0.003601685201505944,-0.0007039705693721541,0.0006338260081229622,0.0,0.0,1.0,0.0,0.0,0.983836,0.9838948000000001,0.9839604,0.9840151999999999,0.9840888,0.9845387999999999,0.9846018000000001,0.9846518000000001,0.9846882000000001,0.9847233999999999,0.9851741330277125,0.9850690248506372,0.9849834588121832,0.9850941365133551,0.9852253198340473,0.9824978669722876,0.982720575149363,0.9829373411878167,0.9829362634866446,0.9829522801659527,-0.00043490808688562144,-0.0003564936503264171,-0.00027260477093160596,-0.0002694941681993246,-0.00023920399281107674,0.983251283459243,0.9834916043240536,0.9837395054050669,0.9837843817563336,0.983895477195417,0.0,0.0,-0.0006710317621700934,-0.00044745459352812933,-0.0006710317621700934,0.002779219985951098,0.002564885496183278,0.0014844035951036005,0.0017084629934711604,0.0016470779616901687,-0.00035611995471235915,-0.00035943294463980824,-7.455074734316502e-05,-0.000406528903774335,-0.00015585982387190852,0.0006257221800526375,0.0006284343818675458,0.0006121414925280799,0.0006105083213272217,0.0006137892054280244,4.16649e-31,-1.0
2022-10-18 11:00:00+00:00,0.98193,0.0004532918487632454,1,0.9836606,0.9843329,0.9854370250617065,0.9818841749382935,-0.0006083364446044515,0.9827044214139156,-0.000453189127534559,0.0031468638293972173,-0.00019344034181129253,0.0006338834700679357,0.0,0.0,0.0,1.0,0.0,0.9837269999999999,0.983836,0.9838948000000001,0.9839604,0.9840151999999999,0.9844311,0.9845387999999999,0.9846018000000001,0.9846518000000001,0.9846882000000001,0.9853514947932174,0.9851741330277125,0.9850690248506372,0.9849834588121832,0.9850941365133551,0.9821025052067824,0.9824978669722876,0.982720575149363,0.9829373411878167,0.9829362634866446,-0.0005556042057068833,-0.00043490808688562144,-0.0003564936503264171,-0.00027260477093160596,-0.0002694941681993246,0.9828980267673944,0.983251283459243,0.9834916043240536,0.9837395054050669,0.9837843817563336,0.0,0.0,0.0,-0.0006710317621700934,-0.00044745459352812933,0.003601685201505944,0.002779219985951098,0.002564885496183278,0.0014844035951036005,0.0017084629934711604,-0.0007039705693721541,-0.00035611995471235915,-0.00035943294463980824,-7.455074734316502e-05,-0.000406528903774335,0.0006338260081229622,0.0006257221800526375,0.0006284343818675458,0.0006121414925280799,0.0006105083213272217,4.479926e-31,-1.0
2022-10-18 11:05:00+00:00,0.9823550000000001,0.0004327274368352587,1,0.9836387999999999,0.9842562000000001,0.9854667457504329,0.9818108542495669,-0.000608815133830598,0.9826345371311326,-0.0008856268864109174,0.0027128685658441842,2.205657172121752e-05,0.0006271631634050866,1.0,0.0,0.0,0.0,1.0,0.9836606,0.9837269999999999,0.983836,0.9838948000000001,0.9839604,0.9843329,0.9844311,0.9845387999999999,0.9846018000000001,0.9846518000000001,0.9854370250617065,0.9853514947932174,0.9851741330277125,0.9850690248506372,0.9849834588121832,0.9818841749382935,0.9821025052067824,0.9824978669722876,0.982720575149363,0.9829373411878167,-0.0006083364446044515,-0.0005556042057068833,-0.00043490808688562144,-0.0003564936503264171,-0.00027260477093160596,0.9827044214139156,0.9828980267673944,0.983251283459243,0.9834916043240536,0.9837395054050669,-0.000453189127534559,0.0,0.0,0.0,-0.0006710317621700934,0.0031468638293972173,0.003601685201505944,0.002779219985951098,0.002564885496183278,0.0014844035951036005,-0.00019344034181129253,-0.0007039705693721541,-0.00035611995471235915,-0.00035943294463980824,-7.455074734316502e-05,0.0006338834700679357,0.0006338260081229622,0.0006257221800526375,0.0006284343818675458,0.0006121414925280799,3.8435372e-31,-1.0
2022-10-18 11:05:00.119514207+00:00,0.98234,-1.5269545655066807e-05,0,0.983566,0.9841775999999999,0.9854515171703967,0.9816804828296034,-0.0006034486922404936,0.9825756297049061,-0.0008703707473991518,0.0027281796526661406,0.00029024991331447946,0.0005654747084550598,1.0,1.0,0.0,0.0,0.0,0.9836387999999999,0.9836606,0.9837269999999999,0.983836,0.9838948000000001,0.9842562000000001,0.9843329,0.9844311,0.9845387999999999,0.9846018000000001,0.9854667457504329,0.9854370250617065,0.9853514947932174,0.9851741330277125,0.9850690248506372,0.9818108542495669,0.9818841749382935,0.9821025052067824,0.9824978669722876,0.982720575149363,-0.000608815133830598,-0.0006083364446044515,-0.0005556042057068833,-0.00043490808688562144,-0.0003564936503264171,0.9826345371311326,0.9827044214139156,0.9828980267673944,0.983251283459243,0.9834916043240536,-0.0008856268864109174,-0.000453189127534559,0.0,0.0,0.0,0.0027128685658441842,0.0031468638293972173,0.003601685201505944,0.002779219985951098,0.002564885496183278,2.205657172121752e-05,-0.00019344034181129253,-0.0007039705693721541,-0.00035611995471235915,-0.00035943294463980824,0.0006271631634050866,0.0006338834700679357,0.0006338260081229622,0.0006257221800526375,0.0006284343818675458,3.45077e-31,-1.0
